Gene ID	Gene Name	SRR7153131	SRR7153130	SRR7153129	SRR7153128	SRR7153127	SRR7153126
Zm00001eb006210		0	0	0	0	0	0
Zm00001eb006220		0	0	0	0	0	0
Zm00001eb006230		0	1	0	3	0	4
Zm00001eb006240		2	1	0	0	0	0
Zm00001eb006250		0	0	0	0	0	0
Zm00001eb006260		0	0	0	0	0	0
Zm00001eb006270		822	1000	1108	979	943	1148
Zm00001eb006280		3	2	6	5	3	3
Zm00001eb006290		1	2	1	0	0	0
Zm00001eb006300		220	141	193	105	200	198
Zm00001eb006310		985	811	812	291	514	613
Zm00001eb006320		90	92	117	19	51	71
Zm00001eb006330		24	28	48	13	21	23
Zm00001eb006340		13	6	19	3	6	7
Zm00001eb006350		0	1	2	0	1	10
Zm00001eb006360		18	8	21	26	47	25
Zm00001eb006370		0	0	0	0	0	0
Zm00001eb006380		159	205	209	70	130	98
Zm00001eb006390		452	536	491	187	313	242
Zm00001eb006400		158	194	224	83	181	151
Zm00001eb006410		0	2	0	0	0	0
Zm00001eb006420		0	0	0	0	0	0
Zm00001eb006430		0	0	0	0	0	0
Zm00001eb006440		0	0	0	0	0	0
Zm00001eb006450		150	156	164	90	148	117
Zm00001eb006460		2	1	2	0	3	2
Zm00001eb006470		779	1028	990	476	732	734
Zm00001eb006480		58	204	178	95	109	78
Zm00001eb006490		0	1	5	0	0	2
Zm00001eb006500		0	0	0	0	0	0
Zm00001eb006510		264	266	340	155	229	215
Zm00001eb006520		33	40	45	18	35	24
Zm00001eb006530		1	2	2	1	12	2
Zm00001eb006540		530	607	683	209	471	379
Zm00001eb006550		323	348	336	122	349	220
Zm00001eb006560		957	1162	1132	384	541	550
Zm00001eb006570		656	683	659	539	327	535
Zm00001eb006580		0	1	0	0	0	0
Zm00001eb006590		1	1	4	5	1	2
Zm00001eb006600		0	0	0	0	0	0
Zm00001eb006610		14	16	23	7	26	11
Zm00001eb006620		856	900	1227	656	574	579
Zm00001eb006630		0	0	0	0	0	0
Zm00001eb006640		0	0	0	2	0	0
Zm00001eb006650		0	0	0	0	0	0
Zm00001eb006660		270	398	468	650	448	550
Zm00001eb006670		1	0	0	0	1	1
Zm00001eb006680		52	92	75	42	36	36
Zm00001eb006690		92	50	161	88	49	31
Zm00001eb006700		0	0	0	0	0	0
Zm00001eb006710		0	0	0	0	0	0
Zm00001eb006720		9	1	12	5	7	9
Zm00001eb006730		0	0	0	0	0	0
Zm00001eb006740		0	0	0	0	0	0
Zm00001eb006750		0	0	0	0	0	0
Zm00001eb006760		0	0	0	1	0	0
Zm00001eb006770		0	95	171	7	36	236
Zm00001eb006780		8	17	4	3	2	9
Zm00001eb006790		5	15	4	5	2	5
Zm00001eb006800		7	7	2	0	3	3
Zm00001eb006810		0	0	5	0	1	1
Zm00001eb006820		12	5	9	7	9	2
Zm00001eb006830		21	9	32	13	14	24
Zm00001eb006840		0	2	0	0	0	0
Zm00001eb006850		48	36	83	22	47	22
Zm00001eb006860		0	7	10	17	27	11
Zm00001eb006870		34	69	72	29	76	71
Zm00001eb006880		293	336	372	92	187	168
Zm00001eb006890		2	26	19	7	25	20
Zm00001eb006900		0	0	0	0	0	0
Zm00001eb006910		128	154	149	46	93	109
Zm00001eb006920		692	508	683	230	525	396
Zm00001eb006930		0	7	10	20	15	12
Zm00001eb006940		35	88	103	26	57	46
Zm00001eb006950		5	4	12	1	8	7
Zm00001eb006960		5	6	3	0	1	1
Zm00001eb006970		2	0	0	0	0	0
Zm00001eb006980		0	0	0	0	0	0
Zm00001eb006990		0	0	0	0	0	0
Zm00001eb007000		0	6	17	0	1	26
Zm00001eb007010		267	322	380	108	257	154
Zm00001eb007020		1	0	1	3	2	3
Zm00001eb007030		1461	1538	1752	707	878	1066
Zm00001eb007040		0	0	0	0	0	0
Zm00001eb007050		800	1047	1032	396	470	547
Zm00001eb007060		698	605	992	504	652	702
Zm00001eb007070		65	82	102	21	49	45
Zm00001eb007080		33	28	23	16	25	25
Zm00001eb007090		2562	2670	2863	1101	1763	1658
Zm00001eb007100		0	0	0	0	0	0
Zm00001eb007110		0	0	0	0	0	0
Zm00001eb007120		3	8	3	1	1	0
Zm00001eb007130		447	397	526	213	440	328
Zm00001eb007140		6	13	22	5	37	8
Zm00001eb007150		169	229	195	98	130	138
Zm00001eb007160		0	0	0	0	0	0
Zm00001eb007170		1	10	8	6	10	9
Zm00001eb007180		1127	1029	861	322	945	397
Zm00001eb007190		26	45	54	6	29	21
Zm00001eb007200		10	4	8	2	4	7
Zm00001eb007210		0	1	1	0	0	0
Zm00001eb007220		608	665	810	249	505	428
Zm00001eb007230		0	0	0	0	0	0
Zm00001eb007240		208	237	311	108	242	133
Zm00001eb007250		495	472	605	390	282	331
Zm00001eb007260		0	0	0	0	0	0
Zm00001eb007270		244	199	248	151	96	138
Zm00001eb007280		5	29	14	2	2	9
Zm00001eb007290		0	0	0	0	0	0
Zm00001eb007300		0	0	0	0	0	0
Zm00001eb007310		3	6	14	1	4	9
Zm00001eb007320		108	118	175	30	31	60
Zm00001eb007330		0	0	0	0	0	0
Zm00001eb007340		0	0	0	0	0	0
Zm00001eb007350		0	0	0	0	0	0
Zm00001eb007360		0	0	0	0	0	0
Zm00001eb007370		0	0	0	0	0	0
Zm00001eb007380		0	0	0	0	0	0
Zm00001eb007390		0	0	0	0	0	0
Zm00001eb007400		0	0	0	0	0	0
Zm00001eb007410		0	0	0	0	0	0
Zm00001eb007420		0	0	0	0	0	0
Zm00001eb007430		0	0	0	0	0	0
Zm00001eb007440		1258	1062	1163	629	667	731
Zm00001eb007450		0	0	0	0	1	0
Zm00001eb007460		0	0	0	0	0	0
Zm00001eb007470		122	106	133	70	92	91
Zm00001eb007480		5	3	2	3	0	1
Zm00001eb007490		0	0	2	0	0	0
Zm00001eb007500		0	2	6	0	7	4
Zm00001eb007510		337	395	818	439	402	696
Zm00001eb007520		1	0	3	1	0	1
Zm00001eb007530		19	22	44	23	16	45
Zm00001eb007540		0	0	0	0	0	0
Zm00001eb007550		3	0	4	7	3	2
Zm00001eb007560		0	0	0	0	0	0
Zm00001eb007570		85	124	99	66	80	63
Zm00001eb007580		0	0	0	0	0	0
Zm00001eb007590		16	21	25	14	12	18
Zm00001eb007600		501	505	552	227	328	372
Zm00001eb007610		0	1	1	0	3	4
Zm00001eb007620		0	0	0	0	0	0
Zm00001eb007630		0	0	0	0	0	0
Zm00001eb007640		28	50	24	3	6	9
Zm00001eb007650		37	45	92	37	82	64
Zm00001eb007660		0	0	0	0	0	0
Zm00001eb007670		224	88	123	71	59	66
Zm00001eb007680		366	478	459	199	322	311
Zm00001eb007690		361	363	371	173	312	275
Zm00001eb007700		280	308	259	134	212	220
Zm00001eb007710		0	0	0	0	0	0
Zm00001eb007720		169	191	176	129	130	141
Zm00001eb007730		267	333	417	109	233	173
Zm00001eb007740		1	0	1	0	3	2
Zm00001eb007750		207	292	219	130	181	176
Zm00001eb007760		10	26	16	12	19	16
Zm00001eb007770		70	55	67	36	59	43
Zm00001eb007780		697	711	879	250	508	418
Zm00001eb007790		3	5	3	1	1	0
Zm00001eb007800		115	145	173	89	101	95
Zm00001eb007810		52	53	84	23	58	49
Zm00001eb007820		128	185	186	59	140	72
Zm00001eb007830		162	314	348	305	190	329
Zm00001eb007840		0	0	0	0	0	0
Zm00001eb007850		0	0	0	0	0	0
Zm00001eb007860		10521	9134	11689	5595	8835	7566
Zm00001eb007870		64	60	82	76	44	52
Zm00001eb007880		0	0	0	0	0	0
Zm00001eb007890		0	0	0	0	0	0
Zm00001eb007900		0	1	3	1	4	0
Zm00001eb007910		0	0	0	0	0	0
Zm00001eb007920		530	494	544	208	190	201
Zm00001eb007930		87	136	110	70	120	78
Zm00001eb007940		2	1	1	0	0	1
Zm00001eb007950		0	3	0	4	9	3
Zm00001eb007960		214	178	227	79	191	113
Zm00001eb007970		0	0	0	0	0	0
Zm00001eb007980		0	0	0	0	0	0
Zm00001eb007990		0	0	1	0	0	0
Zm00001eb008000		0	0	0	0	0	0
Zm00001eb008010		25	24	18	13	37	28
Zm00001eb008020		71	79	72	43	72	72
Zm00001eb008030		39	37	25	34	44	39
Zm00001eb008040		99	104	104	54	82	89
Zm00001eb008050		0	0	0	0	0	0
Zm00001eb008060		1142	1355	1319	599	960	772
Zm00001eb008070		0	0	0	0	0	0
Zm00001eb008080		0	0	2	0	7	2
Zm00001eb008090		62	78	103	26	65	38
Zm00001eb008100		156	155	257	74	161	98
Zm00001eb008110		115	94	40	5	18	15
Zm00001eb008120		5	6	6	1	0	1
Zm00001eb008130		1	0	4	2	1	0
Zm00001eb008140		13	58	86	74	261	93
Zm00001eb008150		0	0	3	3	1	1
Zm00001eb008160		30	41	90	69	115	40
Zm00001eb008170		539	448	603	158	186	242
Zm00001eb008180		0	3	0	0	7	7
Zm00001eb008190		0	0	0	0	0	0
Zm00001eb008200		0	0	2	0	0	0
Zm00001eb008210		0	0	0	0	0	0
Zm00001eb008220		0	0	2	0	0	0
Zm00001eb008230		0	0	0	0	0	0
Zm00001eb008240		20	17	27	5	17	19
Zm00001eb008250		0	0	0	0	1	0
Zm00001eb008260		0	0	0	0	0	0
Zm00001eb008270		56	41	61	23	15	21
Zm00001eb008280		0	0	0	0	0	0
Zm00001eb008290		9	5	12	8	4	6
Zm00001eb008300		0	0	0	0	0	0
Zm00001eb008310		653	670	707	265	490	512
Zm00001eb008320		0	0	1	0	1	0
Zm00001eb008330		0	0	0	0	0	0
Zm00001eb008340		1668	1515	1500	685	801	897
Zm00001eb008350		0	0	0	0	0	0
Zm00001eb008360		246	172	464	626	1622	600
Zm00001eb008370		497	482	535	280	458	351
Zm00001eb008380		1	0	0	1	3	0
Zm00001eb008390		0	0	0	0	0	1
Zm00001eb008400		2897	2873	3345	853	2584	1435
Zm00001eb008410		71	44	72	38	41	58
Zm00001eb008420		123	22	138	32	31	42
Zm00001eb008430		49	31	59	29	53	32
Zm00001eb008440		551	570	554	207	383	384
Zm00001eb008450		611	597	744	211	443	361
Zm00001eb008460		634	539	664	253	555	436
Zm00001eb008470		111	144	142	73	174	96
Zm00001eb008480		984	1412	1569	540	754	759
Zm00001eb008490		582	922	905	382	967	530
Zm00001eb008500		125	86	154	53	145	75
Zm00001eb008510		0	0	0	0	0	0
Zm00001eb008520		257	252	326	97	277	187
Zm00001eb008530		1037	749	901	427	407	527
Zm00001eb008540		0	0	0	0	0	0
Zm00001eb008550		11491	12010	11870	8736	13882	13267
Zm00001eb008560		0	0	0	0	0	0
Zm00001eb008570		690	1005	1202	447	595	661
Zm00001eb008580		112	92	112	39	94	77
Zm00001eb008590		147	142	135	71	171	112
Zm00001eb008600		0	0	0	0	0	0
Zm00001eb008610		2740	2862	3396	1011	2834	1683
Zm00001eb008620		1465	1532	1371	673	741	1064
Zm00001eb008630		342	367	818	78	457	146
Zm00001eb008640		291	332	360	128	180	167
Zm00001eb008650		1166	1298	1251	540	621	758
Zm00001eb008660		205	205	223	125	131	172
Zm00001eb008670		0	0	0	0	0	0
Zm00001eb008680		0	1	0	1	1	1
Zm00001eb008690		2	80	112	5	28	179
Zm00001eb008700		3482	2839	3704	1822	2794	2637
Zm00001eb008710		19	5	6	6	1	6
Zm00001eb008720		580	558	635	206	231	302
Zm00001eb008730		36	38	53	31	43	34
Zm00001eb008740		0	0	0	1	3	1
Zm00001eb008750		49	85	58	28	70	55
Zm00001eb008760		1	0	0	1	1	0
Zm00001eb008770		0	0	0	0	0	0
Zm00001eb008780		1294	1709	1600	425	999	750
Zm00001eb008790		126	205	145	66	56	102
Zm00001eb008800		0	0	6	0	9	2
Zm00001eb008810		1	0	1	0	2	1
Zm00001eb008820		0	0	0	0	0	0
Zm00001eb008830		164	235	242	135	312	173
Zm00001eb008840		1	2	1	0	0	1
Zm00001eb008850		368	447	591	182	243	265
Zm00001eb008860		0	0	1	0	0	0
Zm00001eb008870		1	0	1	0	0	0
Zm00001eb008880		514	433	551	201	434	464
Zm00001eb008890		235	264	213	89	137	162
Zm00001eb008900		708	856	910	329	792	554
Zm00001eb008910		390	442	510	156	293	242
Zm00001eb008920		1	10	17	17	45	26
Zm00001eb008930		370	208	318	305	594	510
Zm00001eb008940		0	0	0	0	0	0
Zm00001eb008950		315	316	681	325	290	282
Zm00001eb008960		0	0	0	0	0	0
Zm00001eb008970		0	0	0	0	0	0
Zm00001eb008980		340	409	383	145	269	228
Zm00001eb008990		0	0	0	0	0	0
Zm00001eb009000		0	0	0	0	0	0
Zm00001eb009010		3076	1886	2799	1001	730	1149
Zm00001eb009020		102	69	87	32	13	28
Zm00001eb009030		3	2	2	2	0	0
Zm00001eb009040		16	8	10	6	7	7
Zm00001eb009050		28	12	25	10	9	19
Zm00001eb009060		64	90	52	39	56	51
Zm00001eb009070		313	343	434	159	295	229
Zm00001eb009080		4	7	14	2	11	6
Zm00001eb009090		2	46	30	0	13	150
Zm00001eb009100		643	847	771	398	426	475
Zm00001eb009110		2118	2437	2556	965	1328	1408
Zm00001eb009120		32	24	30	9	23	15
Zm00001eb009130		53	86	74	38	98	57
Zm00001eb009140		323	274	442	145	295	238
Zm00001eb009150		0	0	0	0	0	0
Zm00001eb009160		1259	864	1715	792	1251	1420
Zm00001eb009170		231	214	193	89	120	151
Zm00001eb009180		1	2	1	0	0	0
Zm00001eb009190		0	2	0	0	1	0
Zm00001eb009200		0	0	0	1	0	0
Zm00001eb009210		0	0	0	0	0	0
Zm00001eb009220		2	12	0	2	2	2
Zm00001eb009230		0	0	0	0	0	0
Zm00001eb009240		118	126	158	95	112	135
Zm00001eb009250		0	1	0	0	0	2
Zm00001eb009260		0	3	6	0	1	0
Zm00001eb009270		2	1	4	0	1	0
Zm00001eb009280		0	0	0	0	0	0
Zm00001eb009290		48	61	80	30	53	27
Zm00001eb009300		0	0	0	0	0	0
Zm00001eb009310		1372	1312	1813	583	1191	873
Zm00001eb009320		13	9	13	11	8	8
Zm00001eb009330		0	0	0	0	0	0
Zm00001eb009340		0	0	0	0	0	0
Zm00001eb009350		0	0	0	0	0	0
Zm00001eb009360		3	7	6	5	4	6
Zm00001eb009370		374	452	452	196	289	256
Zm00001eb009380		0	0	1	0	0	0
Zm00001eb009390		0	0	0	0	0	0
Zm00001eb009400		3	3	1	14	5	7
Zm00001eb009410		1	1	0	5	1	0
Zm00001eb009420		0	2	2	0	1	0
Zm00001eb009430		1139	1123	1230	471	1065	590
Zm00001eb009440		0	0	0	0	0	0
Zm00001eb009450		1	3	2	1	0	1
Zm00001eb009460		15	22	30	6	15	11
Zm00001eb009470		0	0	0	0	0	0
Zm00001eb009480		368	354	629	215	324	276
Zm00001eb009490		21	42	36	25	9	19
Zm00001eb009500		231	239	297	108	183	179
Zm00001eb009510		73	141	181	105	159	92
Zm00001eb009520		0	0	0	0	0	0
Zm00001eb009530		0	0	0	0	0	0
Zm00001eb009540		4	18	19	40	34	32
Zm00001eb009550		22	33	35	30	50	79
Zm00001eb009560		0	0	0	0	0	0
Zm00001eb009570		44	97	136	50	34	273
Zm00001eb009580		54	81	91	83	109	161
Zm00001eb009590		0	0	0	0	0	0
Zm00001eb009600		0	2	5	0	2	9
Zm00001eb009610		0	0	0	0	0	1
Zm00001eb009620		0	0	0	0	0	0
Zm00001eb009630		0	0	0	0	0	0
Zm00001eb009640		5	8	23	34	33	42
Zm00001eb009650		0	1	1	0	0	1
Zm00001eb009660		1	4	8	3	10	3
Zm00001eb009670		1	1	1	3	2	2
Zm00001eb009680		152	279	209	100	111	160
Zm00001eb009690		1	0	1	0	0	0
Zm00001eb009700		0	0	0	0	0	0
Zm00001eb009710		0	1	0	0	0	0
Zm00001eb009720		0	0	0	1	0	0
Zm00001eb009730		0	0	0	0	0	0
Zm00001eb009740		0	0	0	0	0	0
Zm00001eb009750		0	0	0	0	0	0
Zm00001eb009760		0	0	0	0	0	0
Zm00001eb009770		19	20	22	11	15	12
Zm00001eb009780		2	5	8	0	4	7
Zm00001eb009790		106	105	73	39	57	62
Zm00001eb009800		1076	1402	1090	688	852	1002
Zm00001eb009810		3241	3373	3482	1289	2341	2087
Zm00001eb009820		0	0	0	0	0	0
Zm00001eb009830		0	0	0	0	0	0
Zm00001eb009840		0	0	0	0	0	0
Zm00001eb009850		15	34	19	18	27	18
Zm00001eb009860		0	0	0	0	0	0
Zm00001eb009870		71	35	82	75	164	100
Zm00001eb009880		1040	1261	1369	702	627	907
Zm00001eb009890		22	77	115	185	219	173
Zm00001eb009900		589	679	958	180	747	386
Zm00001eb009910		9	12	6	8	7	5
Zm00001eb009920		1789	1342	2159	698	1818	1030
Zm00001eb009930		0	0	0	0	0	0
Zm00001eb009940		0	0	0	2	0	3
Zm00001eb009950		0	0	0	0	0	0
Zm00001eb009960		88	119	132	36	95	72
Zm00001eb009970		0	0	0	0	0	0
Zm00001eb009980		48	42	52	36	73	55
Zm00001eb009990		1	4	1	0	3	3
Zm00001eb010000		0	0	0	0	0	0
Zm00001eb010010		0	0	0	0	0	0
Zm00001eb010020		100	110	150	32	175	36
Zm00001eb010030		2035	2329	2354	682	1288	1116
Zm00001eb010040		3269	2261	2255	1228	1514	1635
Zm00001eb010050		0	0	1	0	0	0
Zm00001eb010060		26	44	58	71	25	36
Zm00001eb010070		37	41	56	5	30	25
Zm00001eb010080		0	0	0	0	0	0
Zm00001eb010090		0	0	0	0	0	0
Zm00001eb010100		61	127	104	24	85	40
Zm00001eb010110		18	13	42	61	34	40
Zm00001eb010120		0	0	0	0	0	0
Zm00001eb010130		1145	1658	1321	322	1218	328
Zm00001eb010140		3072	2909	3619	1175	1681	1861
Zm00001eb010150		756	853	710	256	402	371
Zm00001eb010160		1468	1150	2051	833	640	752
Zm00001eb010170		1	2	0	1	3	0
Zm00001eb010180		1	1	1	1	0	1
Zm00001eb010190		406	418	454	171	271	265
Zm00001eb010200		693	703	880	306	722	529
Zm00001eb010210		3	1	3	4	7	6
Zm00001eb010220		0	0	0	0	0	0
Zm00001eb010230		1025	1175	1307	629	1009	798
Zm00001eb010240		1832	1277	1846	804	1325	1041
Zm00001eb010250		0	0	0	0	0	0
Zm00001eb010260		0	0	0	0	0	0
Zm00001eb010270		0	0	0	0	0	0
Zm00001eb010280		336	414	403	144	233	246
Zm00001eb010290		0	0	0	0	0	0
Zm00001eb010300		791	949	1107	279	722	510
Zm00001eb010310		533	496	535	179	251	308
Zm00001eb010320		3	3	6	0	5	8
Zm00001eb010330		36	25	43	12	29	26
Zm00001eb010340		1	3	13	5	5	2
Zm00001eb010350		0	0	0	0	0	0
Zm00001eb010360		147	173	223	138	284	233
Zm00001eb010370		692	700	796	116	322	301
Zm00001eb010380		0	0	0	0	0	0
Zm00001eb010390		1	0	0	0	0	1
Zm00001eb010400		1374	1560	1558	501	1111	768
Zm00001eb010410		1016	720	934	445	605	591
Zm00001eb010420		3	31	89	18	214	33
Zm00001eb010430		0	0	0	0	1	1
Zm00001eb010440		0	1	1	3	0	4
Zm00001eb010450		1	2	3	1	6	1
Zm00001eb010460		29	30	44	3	5	3
Zm00001eb010470		0	0	3	0	0	0
Zm00001eb010480		184	150	276	133	140	142
Zm00001eb010490		0	0	0	0	0	0
Zm00001eb010500		1	3	8	7	5	12
Zm00001eb010510		0	0	0	0	0	0
Zm00001eb010520		0	0	0	0	0	0
Zm00001eb010530		8	145	15	31	11	15
Zm00001eb010540		46	27	78	13	47	46
Zm00001eb010550		31	87	60	77	108	100
Zm00001eb010560		1714	1629	2531	1594	1082	1486
Zm00001eb010570		23	31	31	8	12	6
Zm00001eb010580		0	0	0	0	0	0
Zm00001eb010590		168	107	193	56	86	109
Zm00001eb010600		53	58	78	33	34	44
Zm00001eb010610		4	8	7	3	12	10
Zm00001eb010620		679	643	783	374	387	425
Zm00001eb010630		0	0	0	0	0	0
Zm00001eb010640		0	0	0	0	0	0
Zm00001eb010650		24	38	45	8	30	13
Zm00001eb010660		0	3	3	1	5	1
Zm00001eb010670		0	0	0	0	0	0
Zm00001eb010680		149	142	157	56	108	103
Zm00001eb010690		1055	968	996	428	850	661
Zm00001eb010700		905	761	1147	303	1176	515
Zm00001eb010710		283	230	330	70	115	102
Zm00001eb010720		0	1	0	0	0	0
Zm00001eb010730		726	259	224	270	79	236
Zm00001eb010740		52	41	96	38	96	39
Zm00001eb010750		0	0	0	0	0	0
Zm00001eb010760		0	0	0	0	0	0
Zm00001eb010770		0	0	0	0	0	0
Zm00001eb010780		0	0	0	0	0	0
Zm00001eb010790		1411	1853	1626	881	1055	961
Zm00001eb010800		3	2	7	0	1	4
Zm00001eb010810		1221	1527	1730	616	1138	986
Zm00001eb010820		183	218	244	94	143	156
Zm00001eb010830		1	2	3	3	2	1
Zm00001eb010840		0	0	0	0	0	0
Zm00001eb010850		0	0	0	0	0	0
Zm00001eb010860		90	86	133	58	93	83
Zm00001eb010870		0	0	0	0	0	0
Zm00001eb010880		0	0	0	0	0	0
Zm00001eb010890		0	0	0	0	0	0
Zm00001eb010900		336	328	367	220	345	325
Zm00001eb010910		0	0	0	0	0	0
Zm00001eb010920		0	0	0	0	0	0
Zm00001eb010930		0	0	0	0	0	0
Zm00001eb010940		0	0	0	0	0	0
Zm00001eb010950		1119	1403	1195	383	992	609
Zm00001eb010960		0	0	0	0	0	0
Zm00001eb010970		0	0	0	0	0	0
Zm00001eb010980		214	264	335	71	319	130
Zm00001eb010990		10	22	36	32	60	41
Zm00001eb011000		7	15	17	8	30	16
Zm00001eb011010		2059	2614	2435	1135	2068	1863
Zm00001eb011020		1250	1101	1413	559	1055	787
Zm00001eb011030		1	0	0	1	0	0
Zm00001eb011040		221	190	362	68	193	163
Zm00001eb011050		43	99	131	64	31	83
Zm00001eb011060		1	5	4	2	1	7
Zm00001eb011070		37	42	42	62	27	45
Zm00001eb011080		91	48	77	49	33	35
Zm00001eb011090		0	0	2	0	1	0
Zm00001eb011100		0	0	0	0	0	0
Zm00001eb011110		0	0	0	0	0	0
Zm00001eb011120		0	0	0	0	0	0
Zm00001eb011130		0	0	0	0	0	0
Zm00001eb011140		0	0	1	0	0	0
Zm00001eb011150		883	985	1096	637	1082	838
Zm00001eb011160		17	14	31	10	41	25
Zm00001eb011170		60	58	72	43	70	69
Zm00001eb011180		0	0	0	0	0	0
Zm00001eb011190		0	0	0	0	0	0
Zm00001eb011200		36	44	49	12	51	33
Zm00001eb011210		2	2	8	2	0	1
Zm00001eb011220		6	19	37	22	18	36
Zm00001eb011230		283	330	326	138	283	176
Zm00001eb011240		9	16	11	1	7	10
Zm00001eb011250		3	2	3	0	2	2
Zm00001eb011260		0	0	1	0	1	0
Zm00001eb011270		128	39	32	59	10	34
Zm00001eb011280		52	51	45	30	18	39
Zm00001eb011290		0	0	0	0	0	0
Zm00001eb011300		795	1269	1005	721	947	971
Zm00001eb011310		109	95	116	50	85	81
Zm00001eb011320		0	0	0	0	0	0
Zm00001eb011330		0	0	0	0	0	0
Zm00001eb011340		0	0	0	0	0	0
Zm00001eb011350		0	0	0	0	0	0
Zm00001eb011360		0	0	0	0	1	0
Zm00001eb011370		0	0	0	0	0	0
Zm00001eb011380		0	0	0	0	0	0
Zm00001eb011390		0	0	0	0	0	0
Zm00001eb011400		0	1	0	1	1	1
Zm00001eb011410		0	0	0	0	0	0
Zm00001eb011420		2682	2614	2891	1278	1433	1678
Zm00001eb011430		0	0	0	0	0	0
Zm00001eb011440		0	0	0	0	0	0
Zm00001eb011450		2439	2402	2550	1256	1889	1640
Zm00001eb011460		32	37	34	16	26	34
Zm00001eb011470		389	409	462	177	406	310
Zm00001eb011480		135	117	162	91	101	106
Zm00001eb011490		1535	1595	1837	651	1139	1061
Zm00001eb011500		0	0	0	0	0	0
Zm00001eb011510		0	0	0	0	0	0
Zm00001eb011520		0	0	0	0	0	0
Zm00001eb011530		5	2	5	2	2	1
Zm00001eb011540		0	0	0	0	0	0
Zm00001eb011550		66	53	79	30	12	22
Zm00001eb011560		0	0	0	0	1	0
Zm00001eb011570		0	0	0	0	0	0
Zm00001eb011580		687	720	783	237	525	406
Zm00001eb011590		752	822	808	262	614	459
Zm00001eb011600		80	112	131	42	70	68
Zm00001eb011610		158	224	208	80	135	127
Zm00001eb011620		251	282	323	129	229	198
Zm00001eb011630		166	181	251	168	179	197
Zm00001eb011640		127	109	92	32	87	55
Zm00001eb011650		483	427	526	264	286	309
Zm00001eb011660		1	1	1	0	1	0
Zm00001eb011670		2792	3224	3833	1779	3764	2699
Zm00001eb011680		1	0	1	2	1	1
Zm00001eb011690		0	0	0	0	0	0
Zm00001eb011700		233	310	404	83	368	126
Zm00001eb011710		1	0	1	0	0	0
Zm00001eb011720		9	16	16	8	19	19
Zm00001eb011730		151	177	168	114	101	113
Zm00001eb011740		15	13	12	8	12	11
Zm00001eb011750		524	586	445	263	254	258
Zm00001eb011760		172	231	357	107	272	180
Zm00001eb011770		0	0	0	0	0	0
Zm00001eb011780		1149	1151	1295	608	764	772
Zm00001eb011790		0	0	0	0	0	0
Zm00001eb011800		3256	3343	3832	1316	2068	1770
Zm00001eb011810		6	10	12	6	26	8
Zm00001eb011820		14	24	13	7	21	13
Zm00001eb011830		65	72	114	37	86	74
Zm00001eb011840		51	56	89	18	60	35
Zm00001eb011850		18	20	22	8	21	22
Zm00001eb011860		165	136	157	52	54	64
Zm00001eb011870		24	22	27	6	12	14
Zm00001eb011880		2523	1523	2674	1317	465	697
Zm00001eb011890		71	72	67	17	13	12
Zm00001eb011900		287	155	293	142	68	93
Zm00001eb011910		645	630	825	255	324	340
Zm00001eb011920		2485	1902	2578	1535	1312	1722
Zm00001eb011930		51	85	142	820	5	46
Zm00001eb011940		1	1	1	9	7	3
Zm00001eb011950		51	23	29	133	99	114
Zm00001eb011960		1265	1849	2033	784	1054	1018
Zm00001eb011970		0	1	1	0	6	11
Zm00001eb011980		6746	6767	7844	1900	3148	2750
Zm00001eb011990		678	666	815	310	472	406
Zm00001eb012000		253	282	261	163	179	215
Zm00001eb012010		699	623	649	222	273	300
Zm00001eb012020		1983	1443	2095	966	1476	1161
Zm00001eb012030		6	5	3	3	3	3
Zm00001eb012040		392	213	229	291	228	237
Zm00001eb012050		0	0	0	0	0	0
Zm00001eb012060		215	230	315	151	368	313
Zm00001eb012070		3	4	7	4	4	3
Zm00001eb012080		6	3	15	12	1	6
Zm00001eb012090		0	0	0	0	0	0
Zm00001eb012100		3368	2173	3316	1082	1462	1569
Zm00001eb012110		0	0	0	0	0	0
Zm00001eb012120		0	0	0	0	0	0
Zm00001eb012130		5	4	18	5	3	4
Zm00001eb012140		4327	4013	5060	1006	3434	2151
Zm00001eb012150		12	25	25	1	14	9
Zm00001eb012160		15	19	21	34	5	20
Zm00001eb012170		1	2	1	1	2	2
Zm00001eb012180		113	92	147	63	76	77
Zm00001eb012190		0	0	0	0	0	0
Zm00001eb012200		129	155	181	65	121	124
Zm00001eb012210		47	58	37	21	34	51
Zm00001eb012220		1611	1135	1632	621	1146	869
Zm00001eb012230		8	14	26	6	11	12
Zm00001eb012240		0	0	0	0	0	0
Zm00001eb012250		0	0	0	0	0	0
Zm00001eb012260		0	0	0	0	0	0
Zm00001eb012270		71	54	147	68	107	56
Zm00001eb012280		1291	1254	1684	699	686	726
Zm00001eb012290		0	0	2	0	0	0
Zm00001eb012300		1970	1958	2168	1041	1539	1486
Zm00001eb012310		1017	720	897	336	463	421
Zm00001eb012320		14	17	12	9	19	8
Zm00001eb012330		1247	1396	1564	726	850	1026
Zm00001eb012340		51	71	141	36	80	86
Zm00001eb012350		19	86	51	3	19	204
Zm00001eb012360		2	7	5	7	2	10
Zm00001eb012370		0	0	0	0	0	0
Zm00001eb012380		344	410	379	164	353	257
Zm00001eb012390		264	262	400	137	192	219
Zm00001eb012400		0	0	0	0	0	1
Zm00001eb012410		251	229	303	84	222	139
